"arXiv:1712.04829","Sarika Jalan, Priodyuti Pradhan","eess.SP","We study localization properties of principal eigenvector (PEV) of multilayer networks. Starting with a multilayer network corresponding to a delocalized PEV, we rewire the network edges using an optimization technique such that the PEV of the rewired multilayer network becomes more localized. The framework allows us to scrutinize structural and spectral properties of the networks at various localization points during the rewiring process. We show that rewiring only one-layer is enough to attain a multilayer network having a highly localized PEV. Our investigation reveals that a single edge rewiring of the optimized multilayer network can lead to the complete delocalization of a highly localized PEV. This sensitivity in the localization behavior of PEV is accompanied by a pair of almost degenerate eigenvalues. This observation opens an avenue to gain a deeper insight into the origin of PEV localization of networks. Furthermore, analysis of multilayer networks constructed using real-world social and biological data show that the localization properties of these real-world multilayer networks are in good agreement with the simulation results for the model multilayer network. The study is relevant to applications that require understanding propagation of perturbation in multilayer networks."
"arXiv:1712.05890","Cheng-Yu Hung, Mostafa Kaveh","eess.SP","In this work, combined calibration and DoA estimation is approached as an extension of the formulation for the Single Measurement Vector (SMV) model of self-calibration to the Multiple Measurement Model (MMV) case. By taking advantage of multiple snapshots, a modified nuclear norm minimization problem is proposed to recover a low-rank larger dimension matrix. We also give the definition of a linear operator for the MMV model, and give its corresponding matrix representation to generate a variant of a convex optimization problem. In order to mitigate the computational complexity of the approach, singular value decomposition (SVD) is applied to reduce the problem size. The performance of the proposed methods are demonstrated by numerical simulations."
"arXiv:1712.06181","Nikhil Gulati, Rohit Bahl, Kapil R. Dandekar","eess.SP","In recent years, Interference Alignment (IA) has been shown to achieve the degrees of freedom for the interference channel by aligning interference signals in a separate subspace than desired signals. Several algorithmic approaches proposed for IA aim to minimize the leakage interference at each receiver to attain perfect alignment. However, the non-orthogonality of signal and interference space limits sum rate performance, even if the interference is perfectly aligned. In this paper, we propose that by using reconfigurable antennas and an adaptive switching technique, an effective channel can be selected in order to maximize the sum rate and the distance between the two subspaces. We first formulate the channel selection as a multi-armed problem that aims to optimize the sum rate of the network. We show that by using an adaptive sequential learning policy, each node in the network can learn to select optimal channels without requiring full and instantaneous CSI for all the available antenna states. We conduct performance analysis of our technique for a K-user MIMO interference channel using reciprocity based distributed IA technique and quantify the benefits of pattern diversity in low and mid SNR regimes."
"arXiv:1712.05457","Christopher Slezak, Aditya Dhananjay, Sundeep Rangan","eess.SP","The millimeter wave (mmWave) frequencies offer the potential for enormous capacity wireless links. However, designing robust communication systems at these frequencies requires that we understand the channel dynamics over both time and space: mmWave signals are extremely vulnerable to blocking and the channel can thus rapidly appear and disappear with small movement of obstacles and reflectors. In rich scattering environments, different paths may experience different blocking trajectories and understanding these multi-path blocking dynamics is essential for developing and assessing beamforming and beam-tracking algorithms. This paper presents the design and experimental results of a novel measurement system which uses phased arrays to perform mmWave dynamic channel measurements. Specifically, human blockage and its effects across multiple paths are investigated with only several microseconds between successive measurements. From these measurements we develop a modeling technique which uses low-rank tensor factorization to separate the available paths so that their joint statistics can be understood."
"arXiv:1712.05587","Liangtian Wan, Kaihui Liu, Ying-Chang Liang, Tong Zhu","eess.SP","In this paper, an algorithm of multiple signal classification (MUSIC) is proposed for two-dimensional (2-D) direction of- arrival (DOA) and polarization estimation of non-circular signal in three-dimensional (3-D) millimeter wave polarized largescale/ massive multiple-input-multiple-output (MIMO) systems. The traditional MUSIC-based algorithms can estimate either the DOA and polarization for circular signal or the DOA for non-circular signal by using spectrum search. By contrast, in the proposed algorithm only the DOA estimation needs spectrum search, and the polarization estimation has a closedform expression. First, a novel dimension-reduced MUSIC (DRMUSIC) is proposed for DOA and polarization estimation of circular signal with low computational complexity. Next, based on the quaternion theory, a novel algorithm named quaternion non-circular MUSIC (QNC-MUSIC) is proposed for parameter estimation of non-circular signal with high estimation accuracy. Then based on the DOA estimation result using QNC-MUSIC, the polarization estimation of non-circular signal is acquired by using the closed-form expression of the polarization estimation in DR-MUSIC. In addition, the computational complexity analysis shows that compared with the conventional DOA and polarization estimation algorithms, our proposed QNC-MUSIC and DRMUSIC have much lower computational complexity, especially when the source number is large. The stochastic Cramer-Rao Bound (CRB) for the estimation of the 2-D DOA and polarization parameters of the non-circular signals is derived as well. Finally, numerical examples are provided to demonstrate that the proposed algorithms can improve the parameter estimation performance when the large-scale/massive MIMO systems are employed."
"arXiv:1712.05289","Haichun Liu, TianHong Zhang, Yumeng Ye, Changchun Pan, Genke Yang, JiJun Wang, Robert C. Qiu","eess.SP","Resting state electroencephalogram (EEG) abnormalities in clinically high-risk individuals (CHR), clinically stable first-episode patients with schizophrenia (FES), healthy controls (HC) suggest alterations in neural oscillatory activity. However, few studies directly compare these anomalies among each types. Therefore, this study investigated whether these electrophysiological characteristics differentiate clinical populations from one another, and from non-psychiatric controls. To address this question, resting EEG power and coherence were assessed in 40 clinically high-risk individuals (CHR), 40 first-episode patients with schizophrenia (FES), and 40 healthy controls (HC). These findings suggest that resting EEG can be a sensitive measure for differentiating between clinical disorders.This paper proposes a novel data-driven supervised learning method to obtain identification of the patients mental status in schizophrenia research. According to Marchenko-Pastur Law, the distribution of the eigenvalues of EEG data is divided into signal subspace and noise subspace. A test statistic named LES that embodies the characteristics of all eigenvalues is adopted. different classifier and different feature(LES test function) are selected for experiments, we have shown that using von Neumann Entropy as LES test function combine with SVM classifier could obtain the best average classification accuracy during three classification among HC, FES and CHR of Schizophrenia group with EEG signal. It is worth noting that the result of LES feature extraction with the highest classification accuracy is around 90% in two classification(HC compare with FES) and around 70% in three classification. Where the classification accuracy higher than 70% could be used to assist clinical diagnosis."
"arXiv:1712.04541","Adam Yedidia, Christos Thrampoulidis, Gregory Wornell","eess.IV","There is growing interest in the use of coded aperture imaging systems for a variety of applications. Using an analysis framework based on mutual information, we examine the fundamental limits of such systems---and the associated optimum aperture coding---under simple but meaningful propagation and sensor models. Among other results, we show that when thermal noise dominates, spectrally-flat masks, which have 50% transmissivity, are optimal, but that when shot noise dominates, randomly generated masks with lower transmissivity offer greater performance. We also provide comparisons to classical pinhole cameras."
"arXiv:1712.02453","Guillem Reus Muns, Kumar Vijay Mishra, Carlos Bocanegra Guerra, Yonnina C. Eldar, Kaushik R. Chowdhury","eess.SP","Mobility scenarios involving short contact times pose a challenge for high bandwidth data transfer between autonomous vehicles and roadside base stations (BS). Millimeter wave bands are a viable solution as they offer enormous bandwidth in the 60GHz band with several Gbps data transfer rates. However, beamforming is used as a default mode in this band, which requires accurate and continuous alignment under relative motion. We propose a method in which an off-the-shelf IEEE 802.11ad WiFi router is configured to serve as the BS as well as a radar exploiting special structure of 802.11ad preamble. We embed the radar functionality within standards-compliant operations that do not modify the core structure of the frames beyond what is defined by the 802.11ad protocol. This not only reduces the beam training time, but also ensures scalability with increasing vehicular traffic because radar allows accurate ranging of up to 0.1m at distances up to 200m. We further analyze the ensuing cost-benefit trade-off between the time allotted to the proposed in-band radar and communication modes. Our results reveal 83% reduction on the overhead incurred during the beam training achieved for a specific simulated vehicular scenario over the classical 802.11ad operation."
"arXiv:1712.03267","Reza Barazideh, Balasubramaniam Natarajan, Alexei V. Nikitin, Ruslan L. Davidchack","eess.SP","Asynchronous and cyclostationary impulsive noise can severely impact the bit-error-rate (BER) of OFDM-based powerline communication systems. In this paper, we analyze an adaptive nonlinear analog front end filter that mitigates various types of impulsive noise without detrimental effects such as self-interference and out-of-band power leakage caused by other nonlinear approaches like clipping and blanking. Our proposed Adaptive Nonlinear Differential Limiter (ANDL) is constructed from a linear analog filter by applying a feedback-based nonlinearity, controlled by a single resolution parameter. We present a simple practical method to find the value of this resolution parameter that ensures the mitigation of impulsive without impacting the desired OFDM signal. Unlike many prior approaches for impulsive noise mitigation that assume a statistical noise model, ANDL is blind to the exact nature of the noise distribution, and is designed to be fully compatible with existing linear front end filters. We demonstrate the potency of ANDL by simulating the OFDM-based narrowband PLC compliant with the IEEE standards. We show that the proposed ANDL outperforms other approaches in reducing the BER in impulsive noise environments."
"arXiv:1712.02981","Dan Xiong, Li Chai, Jingxin Zhang","eess.SP","Most rational systems can be described in terms of orthonormal basis functions. This paper considers the reconstruction of a sparse coefficient vector for a rational transfer function under a pair of orthonormal rational function bases and from a limited number of linear frequency-domain measurements. We prove the uncertainty principle concerning pairs of compressible representation of orthonormal rational functions in the infinite dimensional function space. The uniqueness of compressible representation using such pairs is provided as a direct consequence of uncertainty principle. The bound of the number of measurements which guarantees the replacement of 1_0 optimization searching for the unique sparse reconstruction by 1_1 optimization using random sampling on the unit circle with high probability is provided as well."
"arXiv:1712.02997","Tomasz Piotrowski, Jan Nikadon, David Gutierrez","eess.SP","We consider the problem of reconstruction of brain activity from electroencephalography (EEG) or magnetoencephalography (MEG) using spatial filtering (beamforming). We propose spatial filters which are based on the minimum-variance pseudo-unbiased reduced-rank estimation (MV-PURE) framework. They come in two flavours, depending whether the EEG/MEG forward model considers explicitly "interfering activity", understood as brain's electrical activity originating from brain areas other than regions of interest which is recorded at EEG/MEG sensors as a signal correlated with activity of interest. In both cases, the proposed filters are equipped with a rank-selection criterion minimizing the mean-square-error (MSE) of the filter output. Therefore, we consider them as novel nontrivial generalizations of well-known linearly constrained minimum-variance (LCMV) and nulling filters. The proposed filters have equally wide area of applications, which include in particular evaluation of directed connectivity measures based on the reconstructed activity of sources of interest, considered in this paper as a sample application. Moreover, in order to facilitate reproducibility of our research, we provide (jointly with this paper) comprehensive simulation framework that allows for estimation of error of signal reconstruction for a number of spatial filters applied to MEG or EEG signals. Based on this framework, chief properties of proposed filters are verified in a set of detailed simulations."
"arXiv:1712.01916","Karleigh J. Cameron, Daniel J. Bates","eess.SP","The problem of geolocation of a transmitter via time difference of arrival (TDOA) and frequency difference of arrival (FDOA) is given as a system of polynomial equations. This allows for the use of homotopy continuation-based methods from numerical algebraic geometry. A novel geolocation algorithm employs numerical algebraic geometry techniques in conjunction with the random sample consensus (RANSAC) method. This is all developed and demonstrated in the setting of only FDOA measurements, without loss of generality. Additionally, the problem formulation as polynomial systems immediately provides lower bounds on the number of receivers or measurements required for the solution set to consist of only isolated points."
"arXiv:1712.02179","Wentao Wang, Qi Han, Hui Chen, Yuan Yuan, Zhuo Xu","eess.IV","Intensity interferometry (II) exploits the second-order correlation to acquire the spatial frequency information of an object, which has been used to observe distant stars since 1950s. However, due to unreliability of employed imaging reconstruction algorithms, II can only image simple and sparse objects such as double stars. We here develop a method that overcomes this unreliability problem and enables imaging complex objects by combing II and a ptychography iterative algorithm. Different from previous ptychography iterative-type algorithms that work only for diffractive objects using coherence light sources, our method obtains the objects spatial spectrum from the second-order correlation of intensity fluctuation by using an incoherent source, which therefore largely simplifies the imaging process. Furthermore, by introducing loose supports in the ptychography algorithm, a high-quality image can be recovered without knowing the precise size and position of the scanning illumination, which is a strong requirement for traditional ptychography iterative algorithm."
"arXiv:1712.00122","Mojtaba Shirazi, Alireza Sani, Azadeh Vosoughi","eess.SP","In this paper we study the problem of distributed estimation of a Gaussian vector with linear observation model in a wireless sensor network (WSN) consisting of K sensors that transmit their modulated quantized observations over orthogonal erroneous wireless channels (subject to fading and noise) to a fusion center, which estimates the unknown vector. Due to limited network transmit power, only a subset of sensors can be active at each task period. Here, we formulate the problem of sensor selection and transmit power allocation that maximizes the trace of Bayesian Fisher Information Matrix (FIM) under network transmit power constraint, and propose three algorithms to solve it. Simulation results demonstrate the superiority of these algorithms compared to the algorithm that uniformly allocates power among all sensors."
"arXiv:1712.00590","Ömer Çayır, Çağatay Candan","eess.SP","The resource management of a phase array system capable of multiple target tracking and surveillance is critical for the realization of its full potential. Present work aims to improve the performance of an existing method, time-balance scheduling, by establishing an analogy with a well-known stochastic control problem, the machine replacement problem. With the suggested policy, the scheduler can adapt to the operational scenario without a significant sacrifice from the practicality of the time-balance schedulers. More specifically, the numerical experiments indicate that the schedulers directed with the suggested policy can successfully trade the unnecessary track updates, say of non-maneuvering targets, with the updates of targets with deteriorating tracks, say of rapidly maneuvering targets, yielding an overall improvement in the tracking performance."
"arXiv:1712.10088","Xuejing Zhang, Zishu He, Xiang-Gen Xia, Bin Liao, Xuepan Zhang, Yue Yang","eess.SP","In this paper, the problem of how to optimally and precisely control array response levels is addressed. By using the concept of the optimal weight vector from the adaptive array theory and adding virtual interferences one by one, the change rule of the optimal weight vector is found and a new formulation of the weight vector update is thus devised. Then, the issue of how to precisely control the response level of one single direction is investigated. More specifically, we assign a virtual interference to a direction such that the response level can be precisely controlled. Moreover, the parameters, such as, the interference-to-noise ratio (INR), can be figured out according to the desired level. Additionally, the parameter optimization is carried out to obtain the maximal array gain. The resulting scheme is called optimal and precise array response control (OPARC) in this paper. To understand it better, its properties are given, and its comparison with the existing accurate array response control ($ {\textrm A}^2\textrm{RC} $) algorithm is provided. Finally, simulation results are presented to verify the effectiveness and superiority of the proposed OPARC."
"arXiv:1712.07862","Tatsumi Uezato, Mathieu Fauvel, Nicolas Dobigeon","eess.IV","Spectral unmixing methods incorporating spatial regularizations have demonstrated increasing interest. Although spatial regularizers which promote smoothness of the abundance maps have been widely used, they may overly smooth these maps and, in particular, may not preserve edges present in the hyperspectral image. Existing unmixing methods usually ignore these edge structures or use edge information derived from the hyperspectral image itself. However, this information may be affected by large amounts of noise or variations in illumination, leading to erroneous spatial information incorporated into the unmixing procedure. This paper proposes a simple, yet powerful, spectral unmixing framework which incorporates external data (i.e. LiDAR data). The LiDAR measurements can be easily exploited to adjust standard spatial regularizations applied to the unmixing process. The proposed framework is rigorously evaluated using two simulated datasets and a real hyperspectral image. It is compared with competing methods that rely on spatial information derived from a hyperspectral image. The results show that the proposed framework can provide better abundance estimates and, more specifically, can significantly improve the abundance estimates for pixels affected by shadows."
"arXiv:1712.08849","Andreas I. Koutrouvelis, Thomas W. Sherson, Richard Heusdens, Richard C. Hendriks","eess.SP","We propose a new robust distributed linearly constrained beamformer which utilizes a set of linear equality constraints to reduce the cross power spectral density matrix to a block-diagonal form. The proposed beamformer has a convenient objective function for use in arbitrary distributed network topologies while having identical performance to a centralized implementation. Moreover, the new optimization problem is robust to relative acoustic transfer function (RATF) estimation errors and to target activity detection (TAD) errors. Two variants of the proposed beamformer are presented and evaluated in the context of multi-microphone speech enhancement in a wireless acoustic sensor network, and are compared with other state-of-the-art distributed beamformers in terms of communication costs and robustness to RATF estimation errors and TAD errors."
"arXiv:1711.01872","Sandeep Reddy C, Rajesh M Hegde","eess.AS","Accurate reconstruction of HRTFs is important in the development of high quality binaural sound synthesis systems. Conventionally, minimum phase HRTF model development for reconstruction of HRTFs has been limited to minimum phase-pure delay models which ignore the all pass component of the HRTF. In this paper, a novel method for minimum phase HRTF modelling of Pinna Spectral Notches (PSNs) using group delay decomposition is proposed. The proposed model captures the PSNs contributed by both the minimum phase and all pass component of HRTF thus facilitating an accurate reconstruction of HRTFs. The purely minimum phase HRTF components and their corresponding spatial angles are first identified using Fourier Bessel Series method that ensures a continuous evolution of the PSNs. The minimum phase-pure delay model is used to reconstruct HRTF for these spatial angles. Subsequently, the spatial angles which require both the minimum phase and all pass components are modelled using an all-pass filter cascaded with minimum-phase pure-delay model. Performance of the proposed model is evaluated by conducting experiments on PSN extraction, cross coherence analysis, and binaural synthesis. Both objective and subjective evaluation results are used to indicate the significance of the proposed model in binaural sound synthesis."
"arXiv:1711.01982","Minh Trinh-Hoang, Mats Viberg, Marius Pesavento","eess.SP","In this paper, the partial relaxation approach is introduced and applied to DOA estimation using spectral search. Unlike existing methods like Capon or MUSIC which can be considered as single source approximations of multi-source estimation criteria, the proposed approach accounts for the existence of multiple sources. At each considered direction, the manifold structure of the remaining interfering signals impinging on the sensor array is relaxed, which results in closed form estimates for the interference parameters. The conventional multidimensional optimization problem reduces, thanks to this relaxation, to a simple spectral search. Following this principle, we propose estimators based on the Deterministic Maximum Likelihood, Weighted Subspace Fitting and covariance fitting methods. To calculate the pseudo-spectra efficiently, an iterative rooting scheme based on the rational function approximation is applied to the partial relaxation methods. Simulation results show that the performance of the proposed estimators is superior to the conventional methods especially in the case of low Signal-to-Noise-Ratio and low number of snapshots, irrespectively of any specific structure of the sensor array while maintaining a comparable computational cost as MUSIC."
"arXiv:1711.02441","Al-Hussein A. El-Shafie, S. E. D. Habib","eess.IV","Visual object tracking is an active topic in the computer vision domain with applications extending over numerous fields. The main sub-tasks required to build an object tracker (e.g. object detection, feature extraction and object tracking) are computation-intensive. In addition, real-time operation of the tracker is indispensable for almost all of its applications. Therefore, complete hardware or hardware/software co-design approaches are pursued for better tracker implementations. This paper presents a literature survey of the hardware implementations of object trackers over the last two decades. Although several tracking surveys exist in literature, a survey addressing the hardware implementations of the different trackers is missing. We believe this survey would fill the gap and complete the picture with the existing surveys of how to design an efficient tracker and point out the future directions researchers can follow in this field. We highlight the lack of hardware implementations for state-of-the-art tracking algorithms as well as for enhanced classical algorithms. We also stress the need for measuring the tracking performance of the hardware-based trackers. Additionally, enough details of the hardware-based trackers need to be provided to allow reasonable comparison between the different implementations."
"arXiv:1711.02550","Cristian Antonelli, Antonio Mecozzi, Mark Shtaif","eess.SP","We propose two transceiver schemes based on Kramers Kronig (KK) detection. One targets low-cost high-throughput applications and uses PAM transmission in combination with direct detection and digital reconstruction of the optical phase. This scheme allows digital compensation of chromatic dispersion and provides a significant improvement in terms of spectral efficiency, compared to conventional PAM transmission. The second scheme targets high-channel-count coherent systems with the aim of simplifying the receiver complexity by reducing the optical components count."
"arXiv:1711.03197","Xun Zou, Hamid Jafarkhani","eess.SP","Pilot contamination has been regarded as the main bottleneck in time division duplexing (TDD) multi-cell massive multiple-input multiple-output (MIMO) systems. The pilot contamination problem cannot be addressed with large-scale antenna arrays. We provide a novel asynchronous channel training scheme to obtain precise channel matrices without the cooperation of base stations. The scheme takes advantage of sampling diversity by inducing intentional timing mismatch. Then, the linear minimum mean square error (LMMSE) estimator and the zero-forcing (ZF) estimator are designed. Moreover, we derive the minimum square error (MSE) upper bound of the ZF estimator. In addition, we propose the equally-divided delay scheme which under certain conditions is the optimal solution to minimize the MSE of the ZF estimator employing the identity matrix as pilot matrix. We calculate the uplink achievable rate using maximum ratio combining (MRC) to compare asynchronous and synchronous channel training schemes. Finally, simulation results demonstrate that the asynchronous channel estimation scheme can greatly reduce the harmful effect of pilot contamination."
"arXiv:1711.09776","Rino Saiga, Akihisa Takeuchi, Kentaro Uesugi, Yasuko Terada, Yoshio Suzuki, Ryuta Mizutani","eess.IV","The modulation transfer function (MTF) represents the frequency domain response of imaging modalities. Here, we report a method for estimating the MTF from sample images. Test images were generated from a number of images, including those taken with an electron microscope and with an observation satellite. These original images were convolved with point spread functions (PSFs) including those of circular apertures. The resultant test images were subjected to a Fourier transformation. The logarithm of the squared norm of the Fourier transform was plotted against the squared distance from the origin. Linear correlations were observed in the logarithmic plots, indicating that the PSF of the test images can be approximated with a Gaussian. The MTF was then calculated from the Gaussian-approximated PSF. The obtained MTF closely coincided with the MTF predicted from the original PSF. The MTF of an x-ray microtomographic section of a fly brain was also estimated with this method. The obtained MTF showed good agreement with the MTF determined from an edge profile of an aluminum test object. We suggest that this approach is an alternative way of estimating the MTF, independently of the image type."
"arXiv:1711.08597","Fan Wei, Wen Chen, Yongpeng Wu, Jun Ma, Theodoros A. Tsiftsis","eess.SP","The conventional grant-based network relies on the handshaking between base station and active users to achieve dynamic multi-user scheduling, which may cost large signaling overheads as well as system latency. To address those problems, the grant-free receiver design is considered in this paper based on sparse code multiple access (SCMA), one of the promising air interface technologies for 5G wireless networks. With the presence of unknown multipath fading, the proposed receiver blindly performs joint channel estimation and data decoding without knowing the user activity in the network. Based on the framework of belief propagation (BP), we formulate a messagepassing receiver for uplink SCMA that performs joint estimation iteratively. However, the direct application of BP for the multivariable detection problem is complex. Motivated by the idea of approximate inference, we use expectation propagation to project the intractable distributions into Gaussian families such that a linear complexity decoder is obtained.Simulation results show that the proposed receiver can detect active users in the network with a high accuracy and can achieve an improved bit-error-rate performance compared with existing methods."
"arXiv:1711.07594","Priscila F. S. Guedes, M. L. C. Peixoto, A. M. Barbosa, S. A. M. Martins, E. G. Nepomuceno","eess.SP","The polynomial NARMAX (Nonlinear AutoRegressive Moving Average model with eXogenous input) is a model that represents the dynamics of physical systems. This polynomial contains information from the past of the inputs and outputs of the process, that is, it is a recursive model. In digital computers this generates the propagation of the rounding error. Our procedure is based on the estimation of the maximum value of the lower bound error considering an arbitrary number of pseudo-orbits produced from different natural interval extensions, and a posterior Lyapunov exponent calculation. We applied successfully our technique for two identified models of the systems: sine map and Duffing-Ueda oscillator"
"arXiv:1711.10084","Thalita E. Nazare, Erivelton G. Nepomuceno, Bruno P. O. Paiva","eess.SP","This paper presents an analysis on the effects of floating-point arithmetic on the constructing bifurcation diagram of the quadratic map. More precisely, we are interested in showing the dependence of initial conditions to obtain some specific features of the diagram. With this study, it was possible to observe that when there is a restriction regarding the initial condition, the results present aspects with significant differences of the ones found in the literature regarding the behaviour of the map, consequently there is a considerable modification in its bifurcation diagram. We show that these difference are related to floating-point arithmetic"
"arXiv:1711.10107","Jingyang Lu, Lun Li, Genshe Chen, Dan Shen, Khanh Pham, Erik Blasch","eess.SP","In this paper, a Cognitive Radio Network (CRN) based on artificial intelligence is proposed to distribute the limited radio spectrum resources more efficiently. The CRN framework can analyze the time-sensitive signal data close to the signal source using fog computing with different types of machine learning techniques. Depending on the computational capabilities of the fog nodes, different features and machine learning techniques are chosen to optimize spectrum allocation. Also, the computing nodes send the periodic signal summary which is much smaller than the original signal to the cloud so that the overall system spectrum source allocation strategies are dynamically updated. Applying fog computing, the system is more adaptive to the local environment and robust to spectrum changes. As most of the signal data is processed at the fog level, it further strengthens the system security by reducing the communication burden of the communications network."
"arXiv:1711.07925","Kejun Huang, Nicholas D. Sidiropoulos","eess.SP","We study the problem of nonnegative rank-one approximation of a nonnegative tensor, and show that the globally optimal solution that minimizes the generalized Kullback-Leibler divergence can be efficiently obtained, i.e., it is not NP-hard. This result works for arbitrary nonnegative tensors with an arbitrary number of modes (including two, i.e., matrices). We derive a closed-form expression for the KL principal component, which is easy to compute and has an intuitive probabilistic interpretation. For generalized KL approximation with higher ranks, the problem is for the first time shown to be equivalent to multinomial latent variable modeling, and an iterative algorithm is derived that resembles the expectation-maximization algorithm. On the Iris dataset, we showcase how the derived results help us learn the model in an \emph{unsupervised} manner, and obtain strikingly close performance to that from supervised methods."
"arXiv:1711.08016","Zhong Meng, Shinji Watanabe, John R. Hershey, Hakan Erdogan","eess.AS","Far-field speech recognition in noisy and reverberant conditions remains a challenging problem despite recent deep learning breakthroughs. This problem is commonly addressed by acquiring a speech signal from multiple microphones and performing beamforming over them. In this paper, we propose to use a recurrent neural network with long short-term memory (LSTM) architecture to adaptively estimate real-time beamforming filter coefficients to cope with non-stationary environmental noise and dynamic nature of source and microphones positions which results in a set of timevarying room impulse responses. The LSTM adaptive beamformer is jointly trained with a deep LSTM acoustic model to predict senone labels. Further, we use hidden units in the deep LSTM acoustic model to assist in predicting the beamforming filter coefficients. The proposed system achieves 7.97% absolute gain over baseline systems with no beamforming on CHiME-3 real evaluation set."
"arXiv:1711.09217","Zahra Sadeghigol, Hadi Zayyani, Hamidreza Abin, Farokh Marvasti","eess.SP","In this letter, the problem of sparse signal reconstruction from one bit compressed sensing measurements is investigated. To solve the problem, a variational Bayes framework with a new statistical multivariate model is used. The dependency of the wavelet decomposition coefficients is modeled with a multivariate Gaussian copula. This model can separate marginal structure of coefficients from their intra scale dependency. In particular, the drawable Gaussian vine copula multivariate double Lomax model is suggested. The reconstructed signal is derived by variational Bayes algorithm which can calculate closed forms for posterior of all unknown parameters and sparse signal. Numerical results illustrate the effectiveness of the proposed model and algorithm compared with the competing approaches in the literature."
"arXiv:1711.09311","Wenhao Xiong, Xin Tian, Genshe Chen, Khanh Pham, Erik Blasch","eess.SP","Software defined radio (SDR) has become a popular tool for the implementation and testing for communications performance. The advantage of the SDR approach includes: a re-configurable design, adaptive response to changing conditions, efficient development, and highly versatile implementation. In order to understand the benefits of SDR, the space telecommunication radio system (STRS) was proposed by NASA Glenn research center (GRC) along with the standard application program interface (API) structure. Each component of the system uses a well-defined API to communicate with other components. The benefit of standard API is to relax the platform limitation of each component for addition options. For example, the waveform generating process can support a field programmable gate array (FPGA), personal computer (PC), or an embedded system. As long as the API defines the requirements, the generated waveform selection will work with the complete system. In this paper, we demonstrate the design and development of adaptive SDR following the STRS and standard API protocol. We introduce step by step the SDR testbed system including the controlling graphic user interface (GUI), database, GNU radio hardware control, and universal software radio peripheral (USRP) tranceiving front end. In addition, a performance evaluation in shown on the effectiveness of the SDR approach for space telecommunication."
"arXiv:1711.06816","Haowei Shi, Mutong Xie, Xinlu Gao, Shanguo Huang","eess.SP","We demonstrate that a complete projection in Hilbert Space figuratively describes a superposed state, introducing a new scale to qualify an FSO system. Measurement simulation of superposed OAM beam through this projection scheme is given."
"arXiv:1711.04351","Ganna Raboshchuk, Sergi Gómez Quintana, Alex Peiró Lilja, Climent Nadeu","eess.AS","In the noisy acoustic environment of a Neonatal Intensive Care Unit (NICU) there is a variety of alarms, which are frequently triggered by the biomedical equipment. In this paper different approaches for automatic detection of those sound alarms are presented and compared: 1) a non-model-based approach that employs signal processing techniques; 2) a model-based approach based on neural networks; and 3) an approach that combines both non-model and model-based approaches. The performance of the developed detection systems that follow each of those approaches is assessed, analysed and compared both at the frame level and at the event level by using an audio database recorded in a real-world hospital environment."
"arXiv:1711.04388","Juncai Xu, Qingwen Ren","eess.SP","The pull test is a destructive detection method, and it can t measure the actual length of the bolt. As such, ultrasonic echo is one of the most important non-destructive testing methods for bolt quality detection. In this paper, the variance modal decomposition method is introduced into the bolt detection signal analysis. Based on the morphological filtering and the VMD method, the VMD combined morphological filtering principle is established into the bolt detection signal analysis method. MF-VMD was used in order to analyze the simulation vibration signal and the actual bolt detection signal. The results showed that the MF-VMD is able to effectively separate the intrinsic mode function, even when under the background of strong interference. Compared with the conventional VMD method, the proposed method is able to remove the noise interference. The intrinsic mode function of the field detection signal can be effectively identified by the reflection of the signal at the bottom of the bolt."
"arXiv:1711.04569","Markus Müller, Sebastian Stüker, Alex Waibel","eess.AS","In this work, we focus on multilingual systems based on recurrent neural networks (RNNs), trained using the Connectionist Temporal Classification (CTC) loss function. Using a multilingual set of acoustic units poses difficulties. To address this issue, we proposed Language Feature Vectors (LFVs) to train language adaptive multilingual systems. Language adaptation, in contrast to speaker adaptation, needs to be applied not only on the feature level, but also to deeper layers of the network. In this work, we therefore extended our previous approach by introducing a novel technique which we call "modulation". Based on this method, we modulated the hidden layers of RNNs using LFVs. We evaluated this approach in both full and low resource conditions, as well as for grapheme and phone based systems. Lower error rates throughout the different conditions could be achieved by the use of the modulation."
"arXiv:1711.04644","Zhe Yu, Di Shi, Haifeng Li, Yishen Wang, Zhehan Yi, Zhiwei Wang","eess.SP","Hilbert-Huang transform (HHT) has drawn great attention in power system analysis due to its capability to deal with dynamic signal and provide instantaneous characteristics such as frequency, damping, and amplitudes. However, its shortcomings, including mode mixing and end effects, are as significant as its advantages. A preliminary result of an extended Kalman filter (EKF) method to enhance HHT and hopefully to overcome these disadvantages is presented in this paper. The proposal first removes dynamic DC components in signals using empirical mode decomposition. Then an EKF model is applied to extract instant coefficients. Numerical results using simulated and real-world low-frequency oscillation data suggest the proposal can help to overcome the mode mixing and end effects with a properly chosen number of modes."
